sid,lon,lat,date,s2,s3,ir0,ir1,ir2,ws1,ws2
8ebaff24,33.0921875,1.2639862,2023-02-25 15:05:00+03:00,25,52,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
0177fc80,32.201987,2.4026457,2023-02-25 15:06:00+03:00,10,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
253ac3f5,33.1646052,1.2644442,2023-02-25 15:06:00+03:00,20,40,irrigated,no,,yes,surface_water
acd1d122,32.2019908,2.4026684,2023-02-25 15:08:00+03:00,10,10,irrigated,yes,furrows_canals,yes,surface_water
919413bb,32.201963,2.402861,2023-02-25 15:11:00+03:00,5,5,irrigated,yes,furrows_canals,yes,surface_water
84ae805e,31.7810453,-0.337504,2023-02-25 15:14:00+03:00,20,50,irrigated,yes,green_crops_ds,yes,surface_water
a4899fd2,32.2024896,2.4029069,2023-02-25 15:14:00+03:00,20,30,irrigated,no,,yes,shallow_well
583fef77,32.2025139,2.4029477,2023-02-25 15:15:00+03:00,30,40,irrigated,no,,yes,shallow_well
90697f1d,32.20188,2.4032829,2023-02-25 15:16:00+03:00,5,10,irrigated,no,,yes,surface_water
859872d3,31.7806832,-0.3368656,2023-02-25 15:17:00+03:00,20,40,irrigated,no,,yes,surface_water
420fd18c,31.780415,-0.3357525,2023-02-25 15:19:00+03:00,30,45,irrigated,yes,furrows_canals,yes,surface_water
202b707e,32.2018717,2.4032933,2023-02-25 15:20:00+03:00,10,20,irrigated,no,,yes,shallow_well
fe42af3d,32.2017469,2.4034742,2023-02-25 15:21:00+03:00,10,20,irrigated,no,,yes,shallow_well
383b2fa8,33.1845238,1.2936027,2023-02-25 15:21:00+03:00,50,100,irrigated,yes,green_crops_ds,yes,surface_water
e9e2edf6,33.5139045,2.0297778,2023-02-25 15:30:00+03:00,15,30,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
e2ca3f90,31.6458817,-0.3845967,2023-02-25 15:30:00+03:00,8,13,irrigated,yes,green_crops_ds,no,
b7aa2638,33.5140488,2.0294781,2023-02-25 15:32:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,surface_water
085c6e6c,33.5144077,2.0290271,2023-02-25 15:33:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
010b1261,33.5144899,2.0286746,2023-02-25 15:35:00+03:00,15,30,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
f59f6ae4,33.5147966,2.0264021,2023-02-25 15:40:00+03:00,10,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
32b691b2,33.5148391,2.0262357,2023-02-25 15:42:00+03:00,10,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
f612c033,33.5149198,2.0259018,2023-02-25 15:43:00+03:00,10,15,dk,yes,green_crops_ds furrows_canals,yes,surface_water
196f9630,33.4801767,2.0453194,2023-02-25 15:46:00+03:00,10,50,both_irrigated_non-irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
1d7b2cf3,33.4801676,2.0453277,2023-02-25 15:47:00+03:00,8,50,irrigated,yes,green_crops_ds,yes,surface_water
7fa3456a,33.5151164,2.0248304,2023-02-25 15:47:00+03:00,10,70,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
93672b49,33.47731,2.048635,2023-02-25 16:00:00+03:00,50,80,irrigated,yes,green_crops_ds,yes,surface_water
9673a7c9,33.4772597,2.048619,2023-02-25 16:03:00+03:00,15,20,irrigated,yes,green_crops_ds,yes,surface_water
90eda470,33.47781,2.0486467,2023-02-25 16:04:00+03:00,13,60,irrigated,yes,green_crops_ds,yes,surface_water
08c094c6,32.611131,2.2254174,2023-02-25 16:05:00+03:00,20,20,irrigated,no,,yes,shallow_well
922cad94,32.1591835,2.4909578,2023-02-25 16:05:00+03:00,5,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
9fdce6f7,33.4779467,2.04828,2023-02-25 16:07:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,surface_water
cf7d7dd3,31.8182267,-0.3424633,2023-02-25 16:07:00+03:00,26,35,irrigated,yes,green_crops_ds tank wet_ground_ds,yes,surface_water
5fa90f5e,32.1591653,2.4908117,2023-02-25 16:07:00+03:00,5,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
3f6f29c2,32.1591595,2.4907573,2023-02-25 16:08:00+03:00,5,10,irrigated,no,,yes,shallow_well
efe3ad32,32.15915,2.490715,2023-02-25 16:09:00+03:00,5,10,irrigated,no,,yes,shallow_well
58bbe742,32.15915,2.4906717,2023-02-25 16:10:00+03:00,10,10,irrigated,no,,yes,shallow_well
2f62d91d,32.1591427,2.4907034,2023-02-25 16:12:00+03:00,10,10,irrigated,no,,yes,shallow_well
36a8cea6,33.4768708,2.0490765,2023-02-25 16:13:00+03:00,40,80,irrigated,yes,green_crops_ds,yes,surface_water
61ddee78,32.1592083,2.490995,2023-02-25 16:19:00+03:00,5,10,irrigated,no,,yes,shallow_well
77c32a74,32.1591897,2.4910016,2023-02-25 16:20:00+03:00,10,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
f2650059,33.0921096,1.2631783,2023-02-25 16:22:00+03:00,12,100,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
8a2cafc6,33.0920023,1.2630499,2023-02-25 16:25:00+03:00,25,45,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
d6273740,33.0927251,1.263423,2023-02-25 16:28:00+03:00,45,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
08f0dbdb,33.0928883,1.2650783,2023-02-25 16:35:00+03:00,60,100,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
209fb84a,33.0927414,1.2655865,2023-02-25 16:37:00+03:00,22,80,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
3dc10aea,32.2903802,2.4184134,2023-02-25 16:38:00+03:00,5,12,irrigated,no,,yes,surface_water
c87bfcaa,32.2448022,2.3582033,2023-02-25 16:39:00+03:00,13,25,,no,,yes,surface_water
45e74bb0,33.0925793,1.2657668,2023-02-25 16:39:00+03:00,22,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
02cc5040,32.2446774,2.3584106,2023-02-25 16:41:00+03:00,16,19,irrigated,no,,yes,surface_water
922c850b,32.2905112,2.4181341,2023-02-25 16:41:00+03:00,18,25,irrigated,yes,green_crops_ds,yes,surface_water
e662507e,32.2446219,2.3584085,2023-02-25 16:42:00+03:00,5,12,irrigated,no,,yes,surface_water
803e26a7,32.2445166,2.3583876,2023-02-25 16:44:00+03:00,6,11,irrigated,yes,green_crops_ds,yes,surface_water
4b0ceacf,32.2907039,2.4182583,2023-02-25 16:44:00+03:00,8,8,irrigated,yes,green_crops_ds,yes,surface_water
d456cbcf,32.2905908,2.4181801,2023-02-25 16:46:00+03:00,5,8,irrigated,yes,green_crops_ds,yes,surface_water
9583b5bc,32.2906364,2.4182519,2023-02-25 16:48:00+03:00,8,8,irrigated,yes,green_crops_ds,yes,surface_water
8121df72,33.5387098,2.028276,2023-02-25 16:50:00+03:00,5,30,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
107cdc1d,32.2905974,2.4185119,2023-02-25 16:50:00+03:00,5,9,irrigated,yes,green_crops_ds,yes,surface_water
d5aa3cdd,32.2906395,2.4185677,2023-02-25 16:52:00+03:00,4,10,irrigated,yes,green_crops_ds tank,yes,surface_water
28122f69,33.5386465,2.0285618,2023-02-25 16:57:00+03:00,10,18,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
19a50773,32.5447799,2.2171933,2023-02-25 17:09:00+03:00,20,60,irrigated,no,,yes,surface_water
990a936c,32.5445727,2.2171689,2023-02-25 17:12:00+03:00,18,40,irrigated,yes,green_crops_ds,yes,surface_water
cb438cfc,32.5446191,2.2174142,2023-02-25 17:15:00+03:00,40,120,irrigated,yes,green_crops_ds,yes,surface_water
83a62f47,32.3420123,2.381057,2023-02-25 17:17:00+03:00,12,15,irrigated,yes,green_crops_ds,no,
3e5d43d9,32.5445347,2.2176038,2023-02-25 17:19:00+03:00,40,60,irrigated,yes,furrows_canals,yes,surface_water
9b0c7e0f,33.5383986,2.0286344,2023-02-25 17:20:00+03:00,5,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
3fa423f0,32.3421259,2.3806862,2023-02-25 17:20:00+03:00,25,35,non-irrigated,yes,wet_ground_ds green_crops_ds,no,
95711033,33.5382958,2.0286496,2023-02-25 17:21:00+03:00,5,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
0e448551,32.5443613,2.2174928,2023-02-25 17:22:00+03:00,40,60,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
d4dbc73c,32.3417078,2.3810219,2023-02-25 17:24:00+03:00,10,20,irrigated,yes,wet_ground_ds green_crops_ds,no,
93c73944,32.5440325,2.2171827,2023-02-25 17:25:00+03:00,100,100,irrigated,yes,green_crops_ds,yes,surface_water
d681198e,32.3415574,2.3809775,2023-02-25 17:26:00+03:00,15,18,irrigated,yes,wet_ground_ds furrows_canals green_crops_ds,no,
029530c6,32.5437513,2.2171706,2023-02-25 17:28:00+03:00,60,100,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
407cdbe9,29.7666967,-0.7101833,2023-02-25 17:28:00+03:00,10,20,both_irrigated_non-irrigated,no,,no,
16b541e2,32.5436756,2.2174202,2023-02-25 17:30:00+03:00,20,60,irrigated,yes,green_crops_ds,yes,surface_water
852beecd,33.5366129,2.0297353,2023-02-25 17:31:00+03:00,10,30,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
7cc113c7,33.5367083,2.0297516,2023-02-25 17:34:00+03:00,15,40,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
d2b5b61e,33.5367975,2.0298061,2023-02-25 17:36:00+03:00,10,15,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
f07739f6,33.5368865,2.0304841,2023-02-25 17:37:00+03:00,35,70,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
00b78c13,32.2926431,2.4137906,2023-02-25 17:53:00+03:00,10,15,irrigated,yes,green_crops_ds,yes,surface_water
1351e616,32.2926213,2.4138598,2023-02-25 17:55:00+03:00,8,10,irrigated,yes,green_crops_ds,yes,surface_water
89688d24,32.2926613,2.4137725,2023-02-25 17:57:00+03:00,7,10,irrigated,yes,green_crops_ds,yes,surface_water
567fda95,32.2925802,2.4137242,2023-02-25 17:58:00+03:00,6,15,irrigated,yes,green_crops_ds,yes,surface_water
1064824e,32.29253,2.4136317,2023-02-25 18:00:00+03:00,6,10,irrigated,yes,wet_ground_ds sprinkler,yes,surface_water
877047f9,32.2925733,2.4136682,2023-02-25 18:02:00+03:00,12,20,irrigated,yes,green_crops_ds tank,yes,surface_water
4b822188,32.2922872,2.4137783,2023-02-25 18:04:00+03:00,5,10,irrigated,yes,green_crops_ds,yes,surface_water
9d485aef,32.292375,2.4139117,2023-02-25 18:06:00+03:00,8,20,irrigated,yes,green_crops_ds,yes,surface_water
97d96548,29.8076615,-0.6833939,2023-02-25 18:30:00+03:00,8,13,irrigated,yes,drip_irrigation_equip,yes,surface_water
a8c522f9,33.1049659,1.2349493,2023-02-25 18:32:00+03:00,10,15,non-irrigated,yes,green_crops_ds,no,
7d49a82d,32.3407987,2.3654272,2023-02-25 18:42:00+03:00,13,20,irrigated,no,,no,
86729622,32.3407284,2.3655824,2023-02-25 18:44:00+03:00,10,15,irrigated,no,,no,
45762c38,32.35338,2.345485,2023-02-25 19:12:00+03:00,15,20,irrigated,yes,green_crops_ds wet_ground_ds furrows_canals,yes,surface_water
183a010c,32.3533659,2.3457942,2023-02-25 19:14:00+03:00,15,15,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
31d06b41,32.3534894,2.345855,2023-02-25 19:16:00+03:00,12,20,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
03a8c788,32.353569,2.3459447,2023-02-25 19:18:00+03:00,12,15,irrigated,yes,green_crops_ds wet_ground_ds furrows_canals,yes,surface_water
3b89e09d,31.7203033,-0.4357517,2023-02-27 09:18:00+03:00,15,30,irrigated,yes,green_crops_ds,no,
3d6ad3ce,30.821816,1.0652605,2023-02-27 09:38:00+03:00,20,100,irrigated,yes,green_crops_ds,yes,surface_water
fb820d85,29.775315,-0.6249183,2023-02-27 09:38:00+03:00,20,30,irrigated,yes,wet_ground_ds,no,
a3762ee4,31.551605,-0.4756983,2023-02-27 10:00:00+03:00,30,45,irrigated,yes,green_crops_ds,no,
caa920d3,30.8212867,1.0649476,2023-02-27 10:16:00+03:00,5,15,irrigated,yes,green_crops_ds,yes,surface_water
8aa54fff,31.6459503,-0.5034171,2023-02-27 10:21:00+03:00,20,50,irrigated,yes,green_crops_ds water_lines pump_fuel,yes,surface_water
365ebb64,30.8212955,1.0649565,2023-02-27 10:21:00+03:00,100,120,irrigated,yes,green_crops_ds,yes,surface_water
2e89f2a9,31.5992061,-0.5162106,2023-02-27 10:24:00+03:00,10,23,irrigated,yes,green_crops_ds,yes,surface_water
728d0431,31.6400275,-0.4403978,2023-02-27 10:25:00+03:00,60,100,irrigated,no,,yes,surface_water
abba90a2,31.6304967,-0.5010417,2023-02-27 10:25:00+03:00,35,50,irrigated,yes,furrows_canals,yes,surface_water
ff9f7000,31.6400312,-0.4403165,2023-02-27 10:26:00+03:00,20,30,irrigated,no,,yes,surface_water
6b5fd5e3,31.63044,-0.5008533,2023-02-27 10:27:00+03:00,30,78,irrigated,yes,furrows_canals,yes,surface_water
64524e64,31.640415,-0.4403488,2023-02-27 10:29:00+03:00,10,15,irrigated,no,,yes,surface_water
ccf12775,31.6306874,-0.5007476,2023-02-27 10:31:00+03:00,30,65,irrigated,yes,green_crops_ds,yes,surface_water
b1733ecb,29.94578037,-0.777118988,2023-02-27 10:31:00+03:00,6,12,irrigated,no,,yes,surface_water
17b302e7,32.6906014,2.2855418,2023-02-27 10:32:00+03:00,10,15,irrigated,no,,yes,surface_water
c9eb3222,32.6905727,2.2855652,2023-02-27 10:33:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
e2d56d17,31.6302367,-0.5005517,2023-02-27 10:34:00+03:00,18,35,irrigated,yes,furrows_canals,yes,surface_water
bcabba83,32.6905844,2.2854645,2023-02-27 10:35:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
5864bf64,31.6405803,-0.4402671,2023-02-27 10:36:00+03:00,10,90,irrigated,no,,yes,surface_water
cebc217f,31.62991,-0.500495,2023-02-27 10:37:00+03:00,15,20,irrigated,yes,furrows_canals,yes,surface_water
6d461989,29.94662426,-0.780730601,2023-02-27 10:37:00+03:00,4,9,irrigated,no,,no,
e991da82,31.718315,-0.4368555,2023-02-27 10:38:00+03:00,10,20,irrigated,yes,green_crops_ds,no,
2c98761d,32.6904479,2.2854352,2023-02-27 10:38:00+03:00,15,20,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
c5f9ea33,31.6405817,-0.4402717,2023-02-27 10:39:00+03:00,40,80,irrigated,no,,yes,surface_water
da31a215,31.6296321,-0.5004816,2023-02-27 10:39:00+03:00,9,39,irrigated,yes,green_crops_ds,yes,surface_water
113e93a4,32.690335,2.2854439,2023-02-27 10:39:00+03:00,8,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
a686657f,32.6903961,2.2853815,2023-02-27 10:40:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
9671df0f,32.6906927,2.2852879,2023-02-27 10:42:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
fd3d5311,30.8076834,1.0598125,2023-02-27 10:42:00+03:00,100,100,non-irrigated,yes,wet_ground_ds,no,
a4c2be8f,32.6907453,2.2852616,2023-02-27 10:43:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
09e23c99,31.64071,-0.4409633,2023-02-27 10:44:00+03:00,12,80,irrigated,no,,yes,surface_water
f6b0e098,31.388045,3.132395,2023-02-27 10:44:00+03:00,6,35,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water
936828f4,31.6406117,-0.441345,2023-02-27 10:48:00+03:00,20,25,irrigated,no,,yes,surface_water
badcc35d,31.3880597,3.1323847,2023-02-27 10:48:00+03:00,20,50,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water shallow_well
0874120e,30.8077153,1.0600219,2023-02-27 10:48:00+03:00,100,100,non-irrigated,yes,wet_ground_ds,no,
c9951cb1,31.6482266,-0.507412,2023-02-27 10:50:00+03:00,18,28,irrigated,yes,green_crops_ds,no,
81213626,30.8077617,1.060515,2023-02-27 10:53:00+03:00,50,100,non-irrigated,yes,wet_ground_ds,yes,surface_water
faf9adbe,31.6490872,-0.5081431,2023-02-27 10:55:00+03:00,30,50,irrigated,yes,green_crops_ds,no,
e1e4ee4c,31.6460743,-0.5025016,2023-02-27 10:58:00+03:00,20,30,irrigated,yes,green_crops_ds,no,
ba664419,32.78788,2.280135,2023-02-27 10:58:00+03:00,10,15,irrigated,yes,water_lines wet_ground_ds green_crops_ds,yes,surface_water
85547341,31.6467667,-0.50756,2023-02-27 10:59:00+03:00,30,45,irrigated,yes,green_crops_ds,no,
5b5f15e2,31.5654493,-0.468506,2023-02-27 11:04:00+03:00,30,40,irrigated,yes,green_crops_ds,yes,surface_water
8a15e676,31.6496079,-0.5130058,2023-02-27 11:04:00+03:00,15,28,irrigated,yes,green_crops_ds,no,
2cf6cbfa,32.6627006,2.2754423,2023-02-27 11:05:00+03:00,16,19,irrigated,yes,green_crops_ds,yes,shallow_well surface_water
3a682fbc,31.3873289,3.1325819,2023-02-27 11:07:00+03:00,20,30,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water
bff2bbfb,32.7081817,2.2503267,2023-02-27 11:07:00+03:00,10,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
dd33fb31,32.6627041,2.2752182,2023-02-27 11:08:00+03:00,16,25,irrigated,yes,green_crops_ds,yes,shallow_well surface_water
d40407f7,31.3868962,3.1324206,2023-02-27 11:09:00+03:00,23,30,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,shallow_well surface_water
c85e7759,32.7876591,2.2800633,2023-02-27 11:09:00+03:00,10,20,irrigated,yes,wet_ground_ds green_crops_ds water_lines,yes,surface_water
3d2848f4,31.3868493,3.1318937,2023-02-27 11:11:00+03:00,20,20,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water shallow_well
7525af09,32.6626827,2.2748754,2023-02-27 11:11:00+03:00,18,22,irrigated,yes,green_crops_ds,yes,shallow_well surface_water
9762664d,32.7876643,2.2800995,2023-02-27 11:12:00+03:00,10,20,both_irrigated_non-irrigated,yes,wet_ground_ds water_lines green_crops_ds,yes,surface_water
4925c771,32.7082317,2.2503223,2023-02-27 11:12:00+03:00,5,10,irrigated,no,,yes,shallow_well
741be595,32.7244448,2.162153,2023-02-27 11:12:00+03:00,20,70,irrigated,yes,sprinkler pump_fuel pump_manual,yes,surface_water
03f535e5,31.6458778,-0.5035486,2023-02-27 11:13:00+03:00,25,60,irrigated,yes,green_crops_ds,yes,surface_water
cbf86e91,31.3872495,3.1318306,2023-02-27 11:13:00+03:00,20,35,irrigated,yes,wet_ground_ds pump_manual green_crops_ds,yes,surface_water
75fd25b6,32.6625577,2.2748524,2023-02-27 11:13:00+03:00,6,11,irrigated,yes,green_crops_ds,yes,shallow_well surface_water
97934f85,32.7876303,2.2801879,2023-02-27 11:14:00+03:00,10,15,both_irrigated_non-irrigated,yes,water_lines wet_ground_ds green_crops_ds,yes,surface_water
73b84fda,32.7082233,2.2503233,2023-02-27 11:14:00+03:00,10,10,irrigated,no,,yes,shallow_well
1a786e21,31.6467305,-0.5075836,2023-02-27 11:15:00+03:00,15,25,irrigated,no,,no,
bb7343af,31.3869766,3.1318487,2023-02-27 11:15:00+03:00,15,20,irrigated,no,,yes,surface_water
c6160f5c,32.7082282,2.2503456,2023-02-27 11:15:00+03:00,10,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
8fd58a3a,32.7083041,2.250448,2023-02-27 11:16:00+03:00,10,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
73a3ecb5,33.5768604,2.2037923,2023-02-27 11:17:00+03:00,10,30,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,shallow_well
c97709b3,32.7083358,2.2504662,2023-02-27 11:18:00+03:00,10,10,irrigated,no,,yes,shallow_well
3e8f99b3,31.5992091,-0.5159834,2023-02-27 11:19:00+03:00,10,22,irrigated,yes,green_crops_ds,yes,surface_water
5d5b3d3c,31.6288335,-0.4928797,2023-02-27 11:20:00+03:00,12,29,irrigated,yes,green_crops_ds,no,
d11c7f55,31.6288284,-0.4929017,2023-02-27 11:21:00+03:00,12,36,irrigated,yes,green_crops_ds,no,
d5833aa5,32.7083409,2.2504725,2023-02-27 11:21:00+03:00,5,10,irrigated,yes,irrig_ev_struct_equip_oth,yes,shallow_well
31e69cf4,31.3874823,3.1317347,2023-02-27 11:22:00+03:00,20,30,irrigated,no,,yes,surface_water
9573b818,32.6982291,2.2878242,2023-02-27 11:22:00+03:00,10,15,irrigated,no,,no,
26a7d29a,32.6964462,2.2900724,2023-02-27 11:22:00+03:00,8,15,irrigated,no,,yes,surface_water
f0526277,30.8835065,1.107273,2023-02-27 11:22:00+03:00,20,14,irrigated,no,,yes,surface_water
f558cca4,31.628776,-0.4928743,2023-02-27 11:23:00+03:00,12,36,irrigated,yes,green_crops_ds,no,
90fcc597,32.6964465,2.2900363,2023-02-27 11:23:00+03:00,7,15,irrigated,no,,yes,surface_water
a7bd46be,32.6965478,2.2894155,2023-02-27 11:23:00+03:00,5,10,irrigated,no,,yes,surface_water
d0158709,32.6981806,2.2880241,2023-02-27 11:24:00+03:00,10,15,irrigated,no,,no,
20568006,32.6966957,2.289348,2023-02-27 11:24:00+03:00,8,10,irrigated,no,,yes,surface_water
f62258e5,32.6963887,2.2898072,2023-02-27 11:25:00+03:00,8,15,irrigated,yes,irrig_ev_struct_equip_oth,yes,surface_water
fbd29c81,32.697892,2.2877589,2023-02-27 11:25:00+03:00,10,15,irrigated,no,,no,
dad844be,32.7009347,2.2841364,2023-02-27 11:25:00+03:00,10,15,irrigated,no,,no,
3da9b778,32.7083408,2.2504872,2023-02-27 11:25:00+03:00,5,10,irrigated,no,,yes,shallow_well
124cdcee,34.7629902,1.26812,2023-02-27 11:26:00+03:00,20,30,irrigated,yes,green_crops_ds,no,
dad76dd1,31.6295472,-0.4928133,2023-02-27 11:28:00+03:00,30,50,irrigated,yes,green_crops_ds,no,
e3740fe8,34.7460251,1.2673053,2023-02-27 11:29:00+03:00,10,50,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
720e9e1e,31.5992121,-0.5164574,2023-02-27 11:30:00+03:00,25,32,irrigated,yes,green_crops_ds,yes,surface_water
c7d9bfbb,34.70811,1.3078333,2023-02-27 11:31:00+03:00,10,40,irrigated,yes,sprinkler,yes,surface_water
5a25b5a6,31.6313308,-0.490905,2023-02-27 11:33:00+03:00,25,46,irrigated,yes,green_crops_ds,no,
b29e6772,34.7082006,1.3080673,2023-02-27 11:33:00+03:00,40,100,irrigated,yes,sprinkler,yes,surface_water
22bf36d0,34.7458268,1.2675325,2023-02-27 11:33:00+03:00,10,30,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
28239b1a,31.5989032,-0.5163695,2023-02-27 11:34:00+03:00,15,35,irrigated,yes,green_crops_ds,yes,surface_water
53b3ad4c,34.7084564,1.3082307,2023-02-27 11:36:00+03:00,50,100,irrigated,yes,sprinkler,yes,surface_water
b2027d49,34.7457383,1.2676867,2023-02-27 11:37:00+03:00,14,40,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
94c5f8d7,30.9662015,1.0664719,2023-02-27 11:37:00+03:00,5,10,irrigated,yes,wet_ground_ds green_crops_ds,yes,borehole
53494114,29.9206302,-0.8038555,2023-02-27 11:37:00+03:00,4,6,irrigated,yes,green_crops_ds,yes,surface_water
c09dba2b,34.7081374,1.3077048,2023-02-27 11:38:00+03:00,15,30,irrigated,yes,sprinkler,yes,surface_water
3a524089,29.9207451,-0.8039191,2023-02-27 11:39:00+03:00,4,12,irrigated,yes,wet_ground_ds,yes,surface_water
0be308d9,32.6681949,2.2664336,2023-02-27 11:40:00+03:00,16,24,irrigated,yes,pump_slr water_lines green_crops_ds,yes,shallow_well
f1870d4d,34.7458261,1.2676935,2023-02-27 11:40:00+03:00,20,50,both_irrigated_non-irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
d8e324c8,30.9655087,1.0657967,2023-02-27 11:40:00+03:00,5,8,irrigated,yes,wet_ground_ds green_crops_ds,no,
